id,comment_text,toxic
358,"A醫院急診醫生一位
A醫院骨科醫生一位
B醫院骨科醫生一位
C醫院骨科醫生一位
看了4個醫生照了X光都說骨頭沒事，所以去復健
復健過程痛到不行，連復健師都叫我再去看醫生確認一下
今天找了A醫院的骨科權威，他調出之前的X光片，一看就說有骨折，
還很納悶之前同院醫生怎麼沒看出來。

說我這段期間的復健，都是白痛的，還可能讓骨頭位置跑掉
好在照完CT看起來位置沒跑掉，接下來只能等骨頭癒合....

不靠北醫生...畢竟經驗有差
火大的是.....我每次都痛到快射出來..眼淚...復健師正妹會不會覺得我很娘....

",0
359,"快通知好嗎
我想過去啊
別欺負我幼小的心靈啊

",0
360,"
結帳前還以為一千塊夠付帳

結果數字出來是1045

好貴....


感覺自己偏離初衷越來越遠了

趕快走回去吧 真是的

人生啊 唉 亂七八糟

",0
361,"




資料亂了



吃個飯
來認真上班了

幹:)

好想打人



打人

打
人

",0
362,"
結果他媽的拎北以為99元的紅豆

剛才看明細才發現是190的有機紅豆

就差這一筆 難怪今天買到破千

幹拎娘你一輩子打手槍吧 糙

",1
363,"https://i.imgur.com/nqwqAuU.jpg
上面還有一些
沒清理是不是會天譴啊
幹拎老蘇
怕

",0
364,"看來現在又重現了
只是這次是還有搭配飲食
最近真的食慾不振欸
胃口只剩下之前的三分之一
一下子就飽了
要去吃吃到飽根本就....浪費錢
補個幹

",0
365,"
早上早餐有生菜

午餐乾麵有香菜

幹

https://i.imgur.com/8vj2OKs.jpg

",0
366,"
不能因為我最近在看新車就自殺啊

雖然這台要修也不貴 但老車的小問題一直不間斷地跑出來

是不是該趁補助4000換了

QQ

",0
367,"
被罵說是4月的新聞，有事嗎？

可是我貼的重點就不是新聞啊，是裡面的內容概念才是重點

真是讓人受不了!!

",0
368,"真是狂...

當選後就只領一元薪水...

它媽的~以後政治應該很清廉....






















幹!~ 聰明人都不看表面(一元)薪水...

跟它國總統掛勾...

企業賺一次就比總統薪水四年多...







準備~下一個誰要跟進???



",0
369,"
還放人家現場演出的影片

結果被我直覺搜尋

一次就找到= =

是防彈

然後拎北就被圈粉了

又要花癡了= =

煩欸

",0
370,"
靠

我什麼也沒做

為什麼一個高一小女生會對大叔說:喜歡你


我沒有追人的舉動阿...


差了16歲耶


",0
371,"一直看到高中母校一直再打廣告

呵呵
記得當初讀高中時
學校一直放話不用打廣告就會有人來

結果
我畢業後幾年
家裡就收到來自母校的招生廣告

呵呵
想想真諷刺
終於要招生拉?
終究敵不過少子化的威脅了？
感覺就是狠狠打過去的臉

黑特點

去google搜尋母校的名字，
後面就會自動帶入 監獄 兩個字
例如 XX監獄

高中的教室環境很爛
每個人抽屜都一堆蟑螂
幹 超級噁心
某段時間
老鼠還很喜歡來我抽屜大便尿尿
幹
超級噁心

然後我們XX科的老師
在我畢業後幾年
就往外面跑了
大部分都是往公立學校去
而我們班導好像到基隆結婚生小孩

幹
現在想想高中生活真爛
超你媽的XX高中

",0
372,"以為是罵人的話
謎樣的注音無法解碼
要吃麵時靈光一閃
發現是那個
瞬間讓人感覺很奇怪
(應該說古怪)

沒事幹嘛加這種東西
不要太好笑了
這種東西不是大家都有嗎..？
也不是罵人的話
菜市場上還一堆





",0
373,"
濕疹有夠久沒好

還越來越痛

結果去藥局跟我說藥師剛好不在= =

操你媽

",0
374,"一開始說很好聽，說什麼去年我辦的信用卡送的天災保險一年期保障快到了，但會繼續免
費幫我保，叫我收到簡訊不用緊張，我想說好啊然後呢？

接下來他就批哩啪啦講他們花旗新的保險活動，反正大致上就是什麼一天花35元，一個人
保全家都可以有保障的概念，意思是只有一份保單但可以保障全家人在外的天災意外，我
後來想想全家人都有醫療理賠相關保險了，就委婉的說：目前我應該不需要耶

他不死心，繼續說：哎唷我們很多花旗卡友都有保這份保單欸，這真的很優惠啦～

我堅持：謝謝，但真的不需要

他突然轉為激將法說：X小姐，妳該不會是捨不得幫家人保保險吧？

馬的，瞬間一肚子火！

我開始不爽說：請問你現在是情緒勒索我嗎？還是想讓我有愧疚感？就跟你說我嗎
們全家都有保險了，你還想怎樣？

他才說：沒有啦，妳別激動，我只是想說妳不會覺得一天35元很貴吧？

我更不爽了，哪有這種推銷手法啊，有事嗎？

我說：我就是沒有要保，我也給你機會推銷完了，但我沒有想保的意思，這活動沒有吸引
我。

他才說好，請我有問題再聯絡他們。

這次經驗，打死我都不會想保花旗的保險！

",0
375,"
想當然我不會果斷違約申請吃到飽

現在每個月8GB根本不夠用 每次月底還沒到就被降速幹


然後優惠都是給攜碼

老客戶都是智障

年底租約到期要怒跳了 氣死

再補個幹

",0
376,"
我不要在意啊

做人不能誠實一點？

奇怪欸

根本就只是想挑起爭端

真的很討厭

",0
377,"不知道你會不會覺得我很煩
每次一發生事情就是找你啊
幹，不要搞失蹤啊
你是被華為了喔？

",0
378,"
484太胖了

心臟病發啊幹

現在挫起來沒人會發現欸= =


",0
379,"幹

投個保險

保險專員一職換

484真的太好賺了

1個賺太多跑去大陸

換了1個  又離職

看臉書跑去美國

幹0良哩  保險有這麼好賺喔

結果新換的這個在台中

然後打來跟我說明天要出國  回來要約見面


幹  拎杯在台北  你下禮拜回來我就回嘉義了  你要跟鬼見面喔

幹...

感覺就很麻煩

炯  拎杯就不善言辭  然後又要一職哈拉

好煩喔  炯~~  誰來995

挖憨慢工為QQ

QQ

",0
380,"今天沒出門跑客戶就算了

他媽的連買個飲料都懶得出門

到底還要多廢啦 幹...

真的受不鳥我自己

https://i.imgur.com/MfiXttr.jpg

一次喝兩杯94爽

",0
381,"多少次了

不要要用的前一天才跟我說要改功能

還連續兩周都這樣



明天早上十點要用

你今天下午三點半講

林北三個小時後就要下班了辣操



上周自主加班弄到一點才睡

凌晨五點繼續弄

八點就上班



現在是搞我就對了

操你妹

人帥就可以這樣?!

",0
382,"別在流血了好嗎～

我想要舒爽的好好睡一覺！！

想要喝冰冰涼涼飲料～～～

當女生真心煩啊啊啊啊

",0
383,"爛電腦
幹你娘 隨便打隨便贏
幹你娘勒 為什麼可以那麼弱啊
幹 廢物電腦

",1
384,"好吵喔
老師你他媽的聲音關小啦
幹 他媽的 想安靜一點都不行
幹你娘

",1
385,"什麼時候才要開五星蛋啦
幹 他媽的等好久了
一直不在附近開五星蛋
幹你娘 爛N社

",1
386,"一直打你不煩嗎
幹 他媽的
有在守你他媽的打屁啊
幹 真的是中邪的玩家
幹

",1
387,"
為什麼都沒人站內偶呢

羨慕忌妒 嗚嗚幹




一樓F罩杯

",0
388,"

自己邀人

我說一句今天有點倒楣

就直接下線：））？？？？？

https://i.imgur.com/cSgG8lL.jpg

不要被我遇到喇幹




",0
389,"
幹0勞

今天有求於人

跟你講照拎杯的需求來給單

這樣拎杯這邊會比較好處理

幹0涼 拎杯都好心配合 外出還要趕給妳了

妳踏嘛的 跟妳要個單

妳踏嘛的跟拎杯說因為原則 先不出單?

幹你娘 要講原則 你踏嘛的就自己去旁邊打手槍爽就好了

拎杯幹嘛還捨棄原則幫你?

幹擬囊集拜 阿搭馬孔估力

",1
390,"
每次都是要鑽鑽鑽錢錢錢

無課玩家完全就跟不上

不是每個人都神力柴柴好嗎

我點券五萬多也不開放A車兌換

留著根本沒屁用

更別說金幣了十萬是能幹嘛

坑錢公司幹你妹的老雞掰操雞掰

",0
391,"你以為是A的人又變成不一樣的外型
還有一些看起來突然冒出來的人物
你會懷疑:我是哪集漏看嗎？

然後一堆突然出現的國家名稱...
也不知誰是哪國
看起來都很像

我已經不知道在演什麼了！

幹


還有化糞池廁所的濃濃味道
我明明是坐在店外看啊


",0
392,"
真的很討厭在排隊的時候

後面的人一直靠著自己

就算我往前一點他還是照樣貼上來

這種人到底是有什麼問題啊？

是正妹也就算了我願意承受

但是竟然是一個打扮很奇怪的花美男

我知道最近可以登記結婚了之後

可能會有很多人積極開始尋找對象啦

但是林北就不是你們那一掛的阿

排隊就排隊幹嘛一定要離我這麼近啦？

不管怎樣性騷擾這種事情還是不合法的好嗎

實在是有夠討厭的很想給你一巴掌欸！

一直貼在我背後真的令人感到非常噁心

幹這個時候我就覺得男女很不平等

如果他貼的是女生早就被路人投以異樣眼光了吧

他媽的那為什麼男生被這樣子貼身靠著就合理啦？

幹你娘勒！到底懂不懂尊重是什麼啊？

",0
393,"我覺得
運動完反而更需要拉筋
幹
我現在身體超硬的==
有夠不舒服幹幹幹幹幹幹幹幹幹

",0
394,"眼睛也紅的
幹


請假在家睡覺
睡醒最開心的一件事
看自以為是的人瘋狂秀下限

原來是這樣
難怪很悲哀


傻眼翻翻


然後幹你媽的哈哈哈哈哈今天直接傳文件把人弄翻掉了

爽啦

就算你留任也是一直擦屁股而已
擦我留下來的屁股

啦啦啦啦啦


來啊比誰還不在乎這些啊

因為他媽的祖上有積德我跟你在乎什麼

哈哈哈哈哈哈哈哈哈


",0
395,"
主人姓柯

所以主人叫牠柯黑




然後底下就有人崩潰亂噓了

幹 真的五告北七



低能兒就是低能兒 幹嘛理牠呢



幹點是 我今天一次衝了快四個功能

幹 希望下個月不要加班...

",0
396,"你們為了幫助一個人可能是在害她

都閉嘴
好嗎!


",0
397,"

卡神跟idcc共用過挨批

精彩惹

當初好像就有人爆料idcc跟政府有關係

讓我們看下去ㄅ

嘻嘻




補個黑特那串紀錄太長滑到我頭昏眼花

幹

",0
398,"到底他媽有什麼資格跟我討價還價
自己本份都沒做好了
還敢在那邊討價還價擺臭臉？

賽拎娘機掰我他媽沒有想看你們臉色的意思啦

動不動就耍脾氣
操

真當自己是小公主啊
再看你臉色我真的就動手了啦

",1
399,"看到成田去市區的交通我就

更猶豫了 (幹


啊啊啊啊啊啊啊我想去想去想去


聆聽內心的聲音

錢什麼的再賺就有啦484

",0
400,"
剛剛男友打給我問我在幹嘛
我說我在準備焚香祭祀



他驚恐 問我怎麼了







「喔沒事啦就我發現你尻尻的痕跡，我要幫這些洨朋友祭祀啊」




結果他怒掛我電話欸



555
像我這麼賢慧的女友哪裡找阿

笨

",0
401,"我的天

還是回家打電動看小說好了

怕

這三小

https://i.imgur.com/oQParGp.jpg

cyperpunk2077快點出阿幹

",0
402,"大概是泡麵吃太多了


今天沒去拿藥

覺得這半年多來都在吃藥

真的超煩

",0
403,"對肥宅那麼有興趣幹嘛
噁心王八蛋操

",0
404,"
算了

沒什麼好說的

覺得是這樣就這樣拔

汪汪幹

",0
405,"本來以為髮色偏深應該染不太出來
結果
幹 還不錯耶！！！
這樣應該可以撐到12月吧？？？

馬的今天的我不知道哪裡來的自信
跟昨天也差太多了吧？？？？？
昨天夢裡一定是把黑暗人格拖去打了一頓
再丟到地下室鎖起來
滾喇幹

",0
406,"
Uber司機真的可憐

上頭的都只想讓小黃司機活


不到一小時以一小時計算

幹  腦殘

",0
407,"
啊啊，等不到入贅富家

這輩子只能這樣了

什麼時候才能升空

有嫦娥當老婆也不錯唉

先成家再立業我覺得可以啊

幹，好累，我想放假....

",0
408,"六月一日就能上班
這樣我趕快解脫
爽
幹

",0
409,"找幾個人做幾件事
最後再去一次
七月就隨緣吧
幹

",0
410,"就是先把自己搞到心死
永恆少年？
我還差得遠
因為可不能替自己而活
幹

",0
411,"你還是女版世界名校博士呢
有些人就是降 愈自卑愈假掰 愈要表現自己多大方
不重要 你還會這麼敢嗎?
再裝呀

人貴自知
可以活成這樣 我也是很佩服你啦
一點用處也沒用

",0
412,"

   「 那是〝你以為〞。
那是你以為。

    我很忙，不像你，隨時都能拿到手機」

親戚過世守靈....去陪伴可以講啊

預定行程端午節就要來，
因為我在這裡?

不是順便看其他人？

有那麼單純",0
413,"

但我好懶得起來了幹


跨啥洨
笑你自己尻

根本敗類
一直繁殖破壞生態的生物

哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈



",1
414,"



給我一個可愛女人QQ

漂亮的讓我面紅的可愛女人

",0
415,"
根本不需要證明什麼

要不是沒被弄

就大學畢業甚至碩畢博畢

可能的話當個醫生

但我最想當的還是研究原

去宇宙總部開發紫色噴霧

",0
416,"
「你最大的問題就是你不知道自己到底有什麼問題」

B同事玻璃心大概又碎裂了



馬的要是知道自己到底有什麼問題

還不知恥的不反省不改變

我看一輩子就這樣了吧




幹  忘記台語怎麼說  「撿角」嗎



",0
417,"
好討厭這種未知感，
現在，此刻，未來
心中並沒有一個踏實感，
生活太過充實，但也不覺得有什麼正能量。

只想趕快塵埃落定，過自己喜歡的生活。

",0
418,": 人因無知而恐懼。

應該是因為無知而沒有恐懼吧？
盲人騎瞎馬夜半臨深池， 捏把冷汗的 不是盲人(無知) 反而是看到的人(有知)

你想講的應該是『未來的不確定感』、『不確定性』，感到不安。


: 好討厭這種未知感，
: 現在，此刻，未來
: 心中並沒有一個踏實感，
: 生活太過充實，但也不覺得有什麼正能量。
: 只想趕快塵埃落定，過自己喜歡的生活。

與女友的小吵架，口角 ， 就有點有恐懼 因為也不知道下一步會有什麼發展。

追求安定也是人們能讓感到快樂的原因之一。

聽說因為就是這樣，所以有的人會急著想告白， 因為他們不要再忍受那種愛情中遭遇到
的曖昧、不確定下去......


",0
419,"不認真是能聽得懂你在講什麼？
你的邏輯恐怕連外星人都聽不懂吧……
還是你覺得跟你講話就是要嬉皮笑臉的才是尊重你？
幹 一肚子火

",0
420,"
也算有一點交情會聊聊天這樣

祝你將來一切順利 :)

三年就這樣過去了啊

感覺好快


可是壞老闆就讓人覺得時間好慢

森氣~~


",0
421,"
我為什麼要用線上儲值1000進去威秀卡
完全忘記有手續費這件事情

又要跑一趟威秀了，北爛

從北高雄要跑去三多很遠q___q

真的有夠智障白癡

好傷心qq



",0
422,"
四月多某天，她急忙的和我說公公這週會進醫院緊急做脊椎手術，礙於公公年齡已80多歲
，老家也只有公公和婆婆(70多歲)兩人同住，因此夫家的兄弟們便開始安排手術事宜及大
家需要照顧爸爸的時間，也就是說她小孩的功課就沒有辦法複習完，隔週就是學校段考(
孩子兩位就讀於桃園某國際中小學小學部)於是她和我說可以請我去複習功課嗎？我其實
沒有想很多，反而是覺得我自己沒結婚、也沒有小孩，想說本身就是英文老師，這件對我
來說是小事，於是我也依照約定去幫忙複習了幾次當然一去最少都是三小時，結果成績出
來，大兒子英文成績全班前三，想當然她很高興，也買了非常多組樂高獎勵兒子。

後來，5/1開始，全家去南部玩了五天才回來，然後就在Line上和我說，孩子快期末考了
，叫我要準備要幫忙複習。我直接就說了，我分文未取，加上我也不是每一次都有時間，
但若我要請假時，我一定會事先告知，再來，我也會把下週進度挪到前面一週一併複習完
。

結果我因為那週上班七天，每天早上桃園板橋通勤，加上下週週末有國考，我和她說我這
週禮拜四一次把兩個禮拜的量都複習完，她說好，沒關係那妳就去忙。結果我放心不下，
禮拜日忙完(這個週末我每天早上五點半起床趕7:20上班)我拖著疲累的身體幫她兒子複習
完，禮拜一晚上我傳了訊息告訴她，我週末國考，所以下禮拜四真的不能去，我這個禮拜
四全力複習要段考的英文，結果她回傳了大約200個字來責罵我，說什麼我連週末時間都
不給她，算什麼好朋友之類的，語氣之狠毒，很像在教訓兒子。

我今天的專長是我自己努力得來的，為什麼我一定要去幫妳還在複習功課，妳自己是家庭
主婦，每天不用上班就有租金可以收，真正的工作就是打掃自己家裡、接送小孩、三餐不
用煮、晚餐還可以帶著全家老小回家吃娘家，妳也是可以利用小孩不在家時間看看他們學
校的教材啊！

妳們如果看不懂國際中小學教材，那為什麼不讀公立呢？

",0
